#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A803BC
#Date Time: 2025-11-28 11:45:51.923
#Sample rate: 50000Hz
#Samples: 128057
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4987400000000002,0.8066650375459334
-0.4987200000000001,0.8066650375459334
-0.4986999999999999,0.8063262487286187
-0.4986799999999998,0.8063262487286187
-0.4986600000000001,0.8063262487286187
-0.49864,0.8063262487286187
-0.4986199999999998,0.8066650375459286
-0.4986000000000002,0.8063262487286236
-0.49858,0.8063262487286187
-0.4985599999999999,0.8063262487286187
-0.4985400000000002,0.8063262487286187
-0.4985200000000001,0.8063262487286187
-0.4984999999999999,0.8063262487286187
-0.4984799999999998,0.8066650375459286
-0.4984600000000001,0.8063262487286187
-0.49844,0.8066650375459334
-0.4984199999999999,0.8063262487286187
-0.4984000000000002,0.8063262487286187
-0.49838,0.8063262487286187
-0.4983599999999999,0.8063262487286187
-0.4983399999999998,0.8063262487286187
-0.4983200000000001,0.8063262487286187
-0.4983,0.8063262487286187
-0.4982799999999998,0.8063262487286187
-0.4982600000000001,0.8063262487286187
-0.49824,0.8063262487286187
-0.4982199999999999,0.8063262487286187
-0.4982000000000002,0.8063262487286187
-0.4981800000000001,0.8063262487286187
-0.4981599999999999,0.8063262487286187
-0.4981399999999998,0.8063262487286187
-0.4981200000000001,0.8063262487286187
-0.4981,0.8063262487286187
-0.4980799999999999,0.8063262487286187
-0.4980600000000002,0.8063262487286187
-0.49804,0.8063262487286187
-0.4980199999999999,0.8066650375459334
-0.4980000000000002,0.8063262487286236
-0.4979800000000001,0.8063262487286187
-0.49796,0.8066650375459334
-0.4979399999999998,0.8063262487286187
-0.4979200000000001,0.8063262487286187
-0.4979,0.8063262487286187
-0.4978799999999999,0.8063262487286187
-0.4978600000000002,0.8063262487286187
-0.4978400000000001,0.8063262487286187
-0.4978199999999999,0.8063262487286187
-0.4977999999999998,0.8063262487286236
-0.4977800000000001,0.8066650375459334
-0.49776,0.8063262487286187
-0.4977399999999998,0.8063262487286236
-0.4977200000000002,0.8066650375459286
-0.4977,0.8066650375459334
-0.4976799999999999,0.8063262487286187
-0.4976600000000002,0.8063262487286187
-0.4976400000000001,0.8063262487286187
-0.49762,0.8063262487286187
-0.4975999999999998,0.8066650375459286
-0.4975800000000001,0.8063262487286187
-0.49756,0.8063262487286187
-0.4975399999999999,0.8063262487286187
-0.4975200000000002,0.8063262487286187
-0.4975000000000001,0.8063262487286187
-0.4974799999999999,0.8063262487286187
-0.4974599999999998,0.8063262487286187
-0.4974400000000001,0.8063262487286187
-0.49742,0.8063262487286187
-0.4973999999999998,0.8063262487286187
-0.4973800000000002,0.8063262487286187
-0.49736,0.8063262487286187
-0.4973399999999999,0.8063262487286187
-0.4973200000000002,0.8063262487286187
-0.4973000000000001,0.8063262487286187
-0.4972799999999999,0.8063262487286187
-0.4972599999999998,0.8063262487286187
-0.4972400000000001,0.8063262487286187
-0.49722,0.8063262487286187
-0.4971999999999999,0.8063262487286187
-0.4971800000000002,0.8063262487286187
-0.49716,0.8063262487286187
-0.4971399999999999,0.8063262487286187
-0.4971199999999998,0.8063262487286187
-0.4971000000000001,0.8063262487286187
-0.49708,0.8063262487286187
-0.4970599999999998,0.8063262487286236
-0.4970400000000001,0.8066650375459286
-0.49702,0.8066650375459334
-0.4969999999999999,0.8066650375459334
-0.4969800000000002,0.8066650375459334
-0.4969600000000001,0.8066650375459334
-0.4969399999999999,0.8066650375459334
-0.4969199999999998,0.8063262487286187
-0.4969000000000001,0.8063262487286187
-0.49688,0.8066650375459334
-0.4968599999999999,0.8066650375459334
-0.4968400000000002,0.8063262487286236
-0.49682,0.8066650375459334
-0.4967999999999999,0.8063262487286187
-0.4967800000000002,0.8063262487286187
-0.4967600000000001,0.8063262487286187
-0.49674,0.8063262487286187
-0.4967199999999998,0.8066650375459286
-0.4967000000000001,0.8063262487286187
-0.49668,0.8063262487286187
-0.4966599999999999,0.8063262487286187
-0.4966400000000002,0.8066650375459286
-0.4966200000000001,0.8066650375459334
-0.4965999999999999,0.8066650375459334
-0.4965799999999998,0.8066650375459334
-0.4965600000000001,0.8066650375459334
-0.49654,0.8063262487286187
-0.4965199999999999,0.8063262487286236
-0.4965000000000002,0.8066650375459286
-0.49648,0.8066650375459334
-0.4964599999999999,0.8066650375459334
-0.4964400000000002,0.8063262487286236
-0.4964200000000001,0.8066650375459334
-0.4964,0.8063262487286187
-0.4963799999999998,0.8063262487286187
-0.4963600000000001,0.8063262487286187
-0.49634,0.8063262487286187
-0.4963199999999999,0.8063262487286187
-0.4963000000000002,0.8063262487286187
-0.4962800000000001,0.8063262487286187
-0.4962599999999999,0.8063262487286187
-0.4962399999999998,0.8063262487286187
-0.4962200000000001,0.8063262487286187
-0.4962,0.8063262487286187
-0.4961799999999998,0.8063262487286187
-0.4961600000000002,0.8063262487286187
-0.49614,0.8063262487286187
-0.4961199999999999,0.8066650375459334
-0.4961000000000002,0.8066650375459334
-0.4960800000000001,0.8063262487286187
-0.4960599999999999,0.8063262487286187
-0.4960399999999998,0.8066650375459286
-0.4960200000000001,0.8063262487286187
-0.496,0.8063262487286187
-0.4959799999999999,0.8063262487286187
-0.4959600000000002,0.8063262487286187
-0.49594,0.8063262487286187
-0.4959199999999999,0.8066650375459334
-0.4958999999999998,0.8063262487286187
-0.4958800000000001,0.8063262487286187
-0.49586,0.8063262487286187
-0.4958399999999998,0.8066650375459286
-0.4958200000000001,0.8063262487286236
-0.4958,0.8063262487286187
-0.4957799999999999,0.8063262487286187
-0.4957600000000002,0.8066650375459286
-0.4957400000000001,0.8066650375459334
-0.4957199999999999,0.8066650375459334
-0.4956999999999998,0.8063262487286187
-0.4956800000000001,0.8063262487286187
-0.49566,0.8066650375459334
-0.4956399999999999,0.8063262487286187
-0.4956200000000002,0.8063262487286187
-0.4956,0.8063262487286187
-0.4955799999999999,0.8063262487286187
-0.4955599999999998,0.8063262487286187
-0.4955400000000001,0.8063262487286187
-0.49552,0.8063262487286187
-0.4954999999999998,0.8066650375459286
-0.4954800000000001,0.8063262487286187
-0.49546,0.8066650375459334
-0.4954399999999999,0.8063262487286187
-0.4954200000000002,0.8063262487286187
-0.4954000000000001,0.8063262487286187
-0.4953799999999999,0.8063262487286187
-0.4953599999999998,0.8063262487286187
-0.4953400000000001,0.8063262487286187
-0.49532,0.8063262487286187
-0.4952999999999999,0.8063262487286187
-0.4952800000000002,0.8063262487286187
-0.49526,0.8063262487286187
-0.4952399999999999,0.8063262487286187
-0.4952200000000002,0.8063262487286187
-0.4952000000000001,0.8063262487286187
-0.49518,0.8063262487286187
-0.4951599999999998,0.8063262487286187
-0.4951400000000001,0.8063262487286187
-0.49512,0.8063262487286187
-0.4950999999999999,0.8063262487286187
-0.4950800000000002,0.8063262487286187
-0.4950600000000001,0.8063262487286187
-0.4950399999999999,0.8063262487286187
-0.4950199999999998,0.8063262487286187
-0.4950000000000001,0.8063262487286187
-0.49498,0.8063262487286187
-0.4949599999999998,0.8066650375459286
-0.4949400000000002,0.8063262487286236
-0.49492,0.8063262487286187
-0.4948999999999999,0.8063262487286187
-0.4948800000000002,0.8063262487286187
-0.4948600000000001,0.8063262487286187
-0.4948399999999999,0.8063262487286187
-0.4948199999999998,0.8063262487286236
-0.4948000000000001,0.8066650375459334
-0.49478,0.8066650375459334
-0.4947599999999999,0.8063262487286187
-0.4947400000000002,0.8066650375459286
-0.49472,0.8066650375459334
-0.4946999999999999,0.8066650375459334
-0.4946799999999998,0.8066650375459334
-0.4946600000000001,0.8066650375459334
-0.49464,0.8066650375459334
-0.4946199999999998,0.8066650375459334
-0.4946000000000002,0.8066650375459334
-0.49458,0.8063262487286187
-0.4945599999999999,0.8066650375459334
-0.4945400000000002,0.8063262487286236
-0.4945200000000001,0.8063262487286187
-0.4944999999999999,0.8063262487286187
-0.4944799999999998,0.8063262487286236
-0.4944600000000001,0.8066650375459334
-0.49444,0.8066650375459334
-0.4944199999999999,0.8066650375459334
-0.4944000000000002,0.8063262487286236
-0.49438,0.8066650375459334
-0.4943599999999999,0.8066650375459334
-0.4943399999999998,0.8066650375459286
-0.4943200000000001,0.8063262487286187
-0.4943,0.8063262487286187
-0.4942799999999998,0.8063262487286187
-0.4942600000000001,0.8063262487286187
-0.49424,0.8063262487286187
-0.4942199999999999,0.8066650375459334
-0.4942000000000002,0.8063262487286236
-0.4941800000000001,0.8063262487286187
-0.4941599999999999,0.8066650375459334
-0.4941399999999998,0.8066650375459286
-0.4941200000000001,0.8063262487286187
-0.4941,0.8063262487286187
-0.4940799999999999,0.8063262487286187
-0.4940600000000002,0.8063262487286187
-0.49404,0.8066650375459334
-0.4940199999999999,0.8063262487286187
-0.4940000000000002,0.8063262487286187
-0.4939800000000001,0.8063262487286187
-0.49396,0.8066650375459334
-0.4939399999999998,0.8063262487286236
-0.4939200000000001,0.8066650375459334
-0.4939,0.8063262487286187
-0.4938799999999999,0.8063262487286187
-0.4938600000000002,0.8066650375459286
-0.4938400000000001,0.8063262487286187
-0.4938199999999999,0.8063262487286187
-0.4937999999999998,0.8063262487286187
-0.4937800000000001,0.8063262487286187
-0.49376,0.8066650375459334
-0.4937399999999998,0.8063262487286187
-0.4937200000000002,0.8063262487286187
-0.4937,0.8063262487286187
-0.4936799999999999,0.8063262487286187
-0.4936600000000002,0.8063262487286187
-0.4936400000000001,0.8066650375459334
-0.4936199999999999,0.8066650375459334
-0.4935999999999998,0.8066650375459286
-0.4935800000000001,0.8063262487286187
-0.49356,0.8063262487286187
-0.4935399999999999,0.8063262487286187
-0.4935200000000002,0.8063262487286187
-0.4935,0.8063262487286187
-0.4934799999999999,0.8063262487286187
-0.4934599999999998,0.8063262487286187
-0.4934400000000001,0.8063262487286187
-0.49342,0.8066650375459334
-0.4933999999999998,0.8063262487286187
-0.4933800000000002,0.8063262487286187
-0.49336,0.8066650375459334
-0.4933399999999999,0.8066650375459334
-0.4933200000000002,0.8066650375459334
-0.4933000000000001,0.8063262487286187
-0.4932799999999999,0.8063262487286187
-0.4932599999999998,0.8063262487286187
-0.4932400000000001,0.8063262487286187
-0.49322,0.8066650375459334
-0.4931999999999999,0.8066650375459334
-0.4931800000000002,0.8066650375459334
-0.49316,0.8066650375459334
-0.4931399999999999,0.8066650375459334
-0.4931199999999998,0.8066650375459334
-0.4931000000000001,0.8066650375459334
-0.49308,0.8066650375459334
-0.4930599999999998,0.8063262487286236
-0.4930400000000001,0.8066650375459334
-0.49302,0.8066650375459334
-0.4929999999999999,0.8066650375459334
-0.4929800000000002,0.8066650375459334
-0.4929600000000001,0.8066650375459334
-0.4929399999999999,0.8066650375459334
-0.4929199999999998,0.8063262487286187
-0.4929000000000001,0.8063262487286187
-0.49288,0.8066650375459334
-0.4928599999999999,0.8066650375459286
-0.4928400000000002,0.8063262487286236
-0.49282,0.8066650375459334
-0.4927999999999999,0.8066650375459334
-0.4927800000000002,0.8066650375459334
-0.4927600000000001,0.8063262487286187
-0.49274,0.8063262487286187
-0.4927199999999998,0.8063262487286236
-0.4927000000000001,0.8066650375459334
-0.49268,0.8063262487286187
-0.4926599999999999,0.8063262487286187
-0.4926400000000002,0.8063262487286187
-0.4926200000000001,0.8063262487286187
-0.4925999999999999,0.8063262487286187
-0.4925799999999998,0.8066650375459286
-0.4925600000000001,0.8063262487286187
-0.49254,0.8063262487286187
-0.4925199999999998,0.8066650375459334
-0.4925000000000002,0.8066650375459334
-0.49248,0.8066650375459334
-0.4924599999999999,0.8066650375459334
-0.4924400000000002,0.8063262487286236
-0.4924200000000001,0.8066650375459334
-0.4923999999999999,0.8066650375459334
-0.4923799999999998,0.8066650375459334
-0.4923600000000001,0.8066650375459334
-0.49234,0.8066650375459334
-0.4923199999999999,0.8066650375459334
-0.4923000000000002,0.8066650375459334
-0.4922800000000001,0.8066650375459334
-0.4922599999999999,0.8066650375459334
-0.4922399999999998,0.8063262487286187
-0.4922200000000001,0.8063262487286187
-0.4922,0.8063262487286187
-0.4921799999999998,0.8066650375459286
-0.4921600000000002,0.8063262487286236
-0.49214,0.8063262487286187
-0.4921199999999999,0.8066650375459334
-0.4921000000000002,0.8063262487286236
-0.4920800000000001,0.8063262487286187
-0.4920599999999999,0.8063262487286187
-0.4920399999999998,0.8063262487286187
-0.4920200000000001,0.8063262487286187
-0.492,0.8063262487286187
-0.4919799999999999,0.8063262487286187
-0.4919600000000002,0.8063262487286187
-0.49194,0.8063262487286187
-0.4919199999999999,0.8063262487286187
-0.4918999999999998,0.8063262487286187
-0.4918800000000001,0.8063262487286187
-0.49186,0.8063262487286187
-0.4918399999999998,0.8063262487286236
-0.4918200000000001,0.8066650375459286
-0.4918,0.8066650375459334
-0.4917799999999999,0.8063262487286187
-0.4917600000000002,0.8066650375459286
-0.4917400000000001,0.8063262487286187
-0.4917199999999999,0.8066650375459334
-0.4916999999999998,0.8066650375459334
-0.4916800000000001,0.8066650375459334
-0.49166,0.8063262487286187
-0.4916399999999999,0.8066650375459334
-0.4916200000000002,0.8063262487286236
-0.4916,0.8063262487286187
-0.4915799999999999,0.8063262487286187
-0.4915600000000002,0.8063262487286187
-0.4915400000000001,0.8066650375459334
-0.49152,0.8063262487286187
-0.4914999999999998,0.8066650375459286
-0.4914800000000001,0.8063262487286187
-0.49146,0.8066650375459334
-0.4914399999999999,0.8066650375459334
-0.4914200000000002,0.8066650375459334
-0.4914000000000001,0.8063262487286187
-0.4913799999999999,0.8063262487286187
-0.4913599999999998,0.8063262487286187
-0.4913400000000001,0.8063262487286187
-0.49132,0.8063262487286187
-0.4912999999999998,0.8063262487286187
-0.4912800000000002,0.8063262487286187
-0.49126,0.8063262487286187
-0.4912399999999999,0.8063262487286187
-0.4912200000000002,0.8066650375459286
-0.4912000000000001,0.8066650375459334
-0.4911799999999999,0.8066650375459334
-0.4911599999999998,0.8063262487286187
-0.4911400000000001,0.8063262487286187
-0.49112,0.8063262487286187
-0.4910999999999999,0.8063262487286187
-0.4910800000000002,0.8063262487286187
-0.4910600000000001,0.8063262487286187
-0.4910399999999999,0.8063262487286187
-0.4910199999999998,0.8066650375459286
-0.4910000000000001,0.8063262487286187
-0.49098,0.8066650375459334
-0.4909599999999998,0.8063262487286187
-0.4909400000000002,0.8063262487286187
-0.49092,0.8066650375459334
-0.4908999999999999,0.8063262487286187
-0.4908800000000002,0.8063262487286187
-0.4908600000000001,0.8063262487286187
-0.4908399999999999,0.8063262487286187
-0.4908199999999998,0.8063262487286187
-0.4908000000000001,0.8063262487286187
-0.49078,0.8066650375459334
-0.4907599999999999,0.8063262487286187
-0.4907400000000002,0.8066650375459286
-0.49072,0.8063262487286187
-0.4906999999999999,0.8066650375459334
-0.4906799999999998,0.8066650375459334
-0.4906600000000001,0.8066650375459334
-0.49064,0.8063262487286187
-0.4906199999999998,0.8063262487286236
-0.4906000000000001,0.8066650375459286
-0.49058,0.8063262487286187
-0.4905599999999999,0.8063262487286187
-0.4905400000000002,0.8063262487286187
-0.4905200000000001,0.8066650375459334
-0.4904999999999999,0.8063262487286187
-0.4904799999999998,0.8063262487286187
-0.4904600000000001,0.8063262487286187
-0.49044,0.8066650375459334
-0.4904199999999999,0.8063262487286187
-0.4904000000000002,0.8063262487286187
-0.49038,0.8063262487286187
-0.4903599999999999,0.8063262487286187
-0.4903400000000002,0.8063262487286187
-0.4903200000000001,0.8063262487286187
-0.4903,0.8063262487286187
-0.4902799999999998,0.8063262487286187
-0.4902600000000001,0.8063262487286187
-0.49024,0.8063262487286187
-0.4902199999999999,0.8066650375459334
-0.4902000000000002,0.8066650375459334
-0.4901800000000001,0.8063262487286187
-0.4901599999999999,0.8066650375459334
-0.4901399999999998,0.8066650375459286
-0.4901200000000001,0.8063262487286187
-0.4901,0.8066650375459334
-0.4900799999999998,0.8066650375459334
-0.4900600000000002,0.8066650375459334
-0.49004,0.8063262487286187
-0.4900199999999999,0.8063262487286187
-0.4900000000000002,0.8063262487286187
-0.4899800000000001,0.8066650375459334
-0.48996,0.8066650375459334
-0.4899399999999998,0.8063262487286187
-0.4899200000000001,0.8063262487286187
-0.4899,0.8066650375459334
-0.4898799999999999,0.8063262487286187
-0.4898600000000002,0.8063262487286187
-0.4898400000000001,0.8066650375459334
-0.4898199999999999,0.8063262487286187
-0.4897999999999998,0.8063262487286187
-0.4897800000000001,0.8063262487286187
-0.48976,0.8063262487286187
-0.4897399999999998,0.8066650375459286
-0.4897200000000002,0.8063262487286236
-0.4897,0.8063262487286187
-0.4896799999999999,0.8063262487286187
-0.4896600000000002,0.8063262487286187
-0.4896400000000001,0.8066650375459334
-0.4896199999999999,0.8066650375459334
-0.4895999999999998,0.8066650375459334
-0.4895800000000001,0.8066650375459334
-0.48956,0.8066650375459334
-0.4895399999999999,0.8063262487286187
-0.4895200000000002,0.8066650375459286
-0.4895,0.8066650375459334
-0.4894799999999999,0.8066650375459334
-0.4894599999999998,0.8066650375459286
-0.4894400000000001,0.8063262487286187
-0.48942,0.8063262487286187
-0.4893999999999998,0.8063262487286236
-0.4893800000000001,0.8066650375459286
-0.48936,0.8063262487286187
-0.4893399999999999,0.8066650375459334
-0.4893200000000002,0.8063262487286236
-0.4893000000000001,0.8066650375459334
-0.4892799999999999,0.8063262487286187
-0.4892599999999998,0.8063262487286187
-0.4892400000000001,0.8063262487286187
-0.48922,0.8063262487286187
-0.4891999999999999,0.8066650375459334
-0.4891800000000002,0.8063262487286236
-0.48916,0.8063262487286187
-0.4891399999999999,0.8063262487286187
-0.4891200000000002,0.8066650375459286
-0.4891000000000001,0.8063262487286187
-0.48908,0.8063262487286187
-0.4890599999999998,0.8063262487286187
-0.4890400000000001,0.8063262487286187
-0.48902,0.8063262487286187
-0.4889999999999999,0.8066650375459334
-0.4889800000000002,0.8063262487286236
-0.4889600000000001,0.8066650375459334
-0.4889399999999999,0.8063262487286187
-0.4889199999999998,0.8063262487286187
-0.4889000000000001,0.8063262487286187
-0.48888,0.8063262487286187
-0.4888599999999999,0.8063262487286187
-0.4888400000000002,0.8063262487286187
-0.48882,0.8063262487286187
-0.4887999999999999,0.8063262487286187
-0.4887800000000002,0.8063262487286187
-0.4887600000000001,0.8066650375459334
-0.48874,0.8063262487286187
-0.4887199999999998,0.8066650375459334
-0.4887000000000001,0.8066650375459334
-0.48868,0.8066650375459334
-0.4886599999999999,0.8066650375459334
-0.4886400000000002,0.8066650375459334
-0.4886200000000001,0.8066650375459334
-0.4885999999999999,0.8066650375459334
-0.4885799999999998,0.8066650375459334
-0.4885600000000001,0.8066650375459334
-0.48854,0.8066650375459334
-0.4885199999999998,0.8066650375459334
-0.4885000000000002,0.8066650375459334
-0.48848,0.8066650375459334
-0.4884599999999999,0.8066650375459334
-0.4884400000000002,0.8066650375459334
-0.4884200000000001,0.8063262487286187
-0.4883999999999999,0.8066650375459334
-0.4883799999999998,0.8066650375459334
-0.4883600000000001,0.8066650375459334
-0.48834,0.8063262487286187
-0.4883199999999999,0.8066650375459334
-0.4883000000000002,0.8066650375459334
-0.48828,0.8063262487286187
-0.4882599999999999,0.8066650375459334
-0.4882399999999998,0.8063262487286187
-0.4882200000000001,0.8063262487286187
-0.4882,0.8063262487286187
-0.4881799999999998,0.8066650375459334
-0.4881600000000001,0.8066650375459334
-0.48814,0.8063262487286187
-0.4881199999999999,0.8066650375459334
-0.4881000000000002,0.8063262487286236
-0.4880800000000001,0.8063262487286187
-0.4880599999999999,0.8066650375459334
-0.4880399999999998,0.8066650375459286
-0.4880200000000001,0.8063262487286187
-0.488,0.8063262487286187
-0.4879799999999999,0.8066650375459334
-0.4879600000000002,0.8063262487286236
-0.48794,0.8063262487286187
-0.4879199999999999,0.8063262487286187
-0.4878999999999998,0.8063262487286187
-0.4878800000000001,0.8063262487286187
-0.48786,0.8063262487286187
-0.4878399999999998,0.8063262487286187
-0.4878200000000001,0.8063262487286187
-0.4878,0.8063262487286187
-0.4877799999999999,0.8066650375459334
-0.4877600000000002,0.8066650375459334
-0.4877400000000001,0.8066650375459334
-0.4877199999999999,0.8066650375459334
-0.4876999999999998,0.8066650375459334
-0.4876800000000001,0.8066650375459334
-0.48766,0.8063262487286187
-0.4876399999999999,0.8063262487286187
-0.4876200000000002,0.8063262487286187
-0.4876,0.8063262487286187
-0.4875799999999999,0.8063262487286187
-0.4875600000000002,0.8066650375459286
-0.4875400000000001,0.8063262487286187
-0.48752,0.8066650375459334
-0.4874999999999998,0.8066650375459334
-0.4874800000000001,0.8066650375459334
-0.48746,0.8066650375459334
-0.4874399999999999,0.8063262487286187
-0.4874200000000002,0.8063262487286187
-0.4874000000000001,0.8063262487286187
-0.4873799999999999,0.8063262487286187
-0.4873599999999998,0.8066650375459286
-0.4873400000000001,0.8063262487286187
-0.48732,0.8063262487286187
-0.4872999999999998,0.8066650375459286
-0.4872800000000002,0.8063262487286236
-0.48726,0.8066650375459334
-0.4872399999999999,0.8066650375459334
-0.4872200000000002,0.8066650375459334
-0.4872000000000001,0.8063262487286187
-0.4871799999999999,0.8063262487286187
-0.4871599999999998,0.8063262487286236
-0.4871400000000001,0.8066650375459334
-0.48712,0.8063262487286187
-0.4870999999999999,0.8066650375459334
-0.4870800000000002,0.8063262487286236
-0.48706,0.8066650375459334
-0.4870399999999999,0.8063262487286187
-0.4870199999999998,0.8063262487286187
-0.4870000000000001,0.8063262487286187
-0.48698,0.8063262487286187
-0.4869599999999998,0.8063262487286236
-0.4869400000000002,0.8066650375459286
-0.48692,0.8063262487286187
-0.4868999999999999,0.8063262487286187
-0.4868800000000002,0.8066650375459286
-0.4868600000000001,0.8063262487286187
-0.4868399999999999,0.8066650375459334
-0.4868199999999998,0.8063262487286187
-0.4868000000000001,0.8063262487286187
-0.48678,0.8063262487286187
-0.4867599999999999,0.8063262487286187
-0.4867400000000002,0.8063262487286187
-0.48672,0.8063262487286187
-0.4866999999999999,0.8063262487286187
-0.4866799999999998,0.8063262487286187
-0.4866600000000001,0.8063262487286187
-0.48664,0.8063262487286187
-0.4866199999999998,0.8063262487286236
-0.4866000000000001,0.8066650375459334
-0.48658,0.8063262487286187
-0.4865599999999999,0.8063262487286187
-0.4865400000000002,0.8066650375459286
-0.4865200000000001,0.8063262487286187
-0.4864999999999999,0.8063262487286187
-0.4864799999999998,0.8063262487286236
-0.4864600000000001,0.8066650375459334
-0.48644,0.8063262487286187
-0.4864199999999999,0.8066650375459334
-0.4864000000000002,0.8066650375459334
-0.48638,0.8063262487286187
-0.4863599999999999,0.8063262487286187
-0.4863400000000002,0.8063262487286187
-0.4863200000000001,0.8063262487286187
-0.4863,0.8063262487286187
-0.4862799999999998,0.8063262487286187
-0.4862600000000001,0.8063262487286187
-0.48624,0.8063262487286187
-0.4862199999999999,0.8063262487286187
-0.4862000000000002,0.8063262487286187
-0.4861800000000001,0.8063262487286187
-0.4861599999999999,0.8066650375459334
-0.4861399999999998,0.8066650375459334
-0.4861200000000001,0.8066650375459334
-0.4861,0.8063262487286187
-0.4860799999999998,0.8063262487286187
-0.4860600000000002,0.8063262487286187
-0.48604,0.8063262487286187
-0.4860199999999999,0.8066650375459334
-0.4860000000000002,0.8066650375459334
-0.4859800000000001,0.8066650375459334
-0.4859599999999999,0.8066650375459334
-0.4859399999999998,0.8066650375459334
-0.4859200000000001,0.8066650375459334
-0.4859,0.8063262487286187
-0.4858799999999999,0.8063262487286187
-0.4858600000000002,0.8066650375459286
-0.48584,0.8063262487286187
-0.4858199999999999,0.8063262487286187
-0.4857999999999998,0.8063262487286187
-0.4857800000000001,0.8063262487286187
-0.48576,0.8063262487286187
-0.4857399999999998,0.8063262487286236
-0.4857200000000002,0.8066650375459286
-0.4857,0.8066650375459334
-0.4856799999999999,0.8063262487286187
-0.4856600000000002,0.8063262487286187
-0.4856400000000001,0.8063262487286187
-0.4856199999999999,0.8063262487286187
-0.4855999999999998,0.8063262487286236
-0.4855800000000001,0.8066650375459334
-0.48556,0.8063262487286187
-0.4855399999999999,0.8063262487286187
-0.4855200000000002,0.8063262487286187
-0.4855,0.8063262487286187
-0.4854799999999999,0.8063262487286187
-0.4854599999999998,0.8063262487286187
-0.4854400000000001,0.8063262487286187
-0.48542,0.8066650375459334
-0.4853999999999998,0.8063262487286236
-0.4853800000000001,0.8066650375459334
-0.48536,0.8066650375459334
-0.4853399999999999,0.8066650375459334
-0.4853200000000002,0.8066650375459334
-0.4853000000000001,0.8063262487286187
-0.4852799999999999,0.8066650375459334
-0.4852599999999998,0.8066650375459286
-0.4852400000000001,0.8063262487286187
-0.48522,0.8063262487286187
-0.4851999999999999,0.8063262487286187
-0.4851800000000002,0.8063262487286187
-0.48516,0.8063262487286187
-0.4851399999999999,0.8063262487286187
-0.4851200000000002,0.8063262487286187
